"STATION","NAME","DATE","TMAX","TMIN"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-04","81","52"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-05","73","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-06","87","57"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-07","95","60"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-08","94","58"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-09","95","52"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-10","99","65"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-11","96","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-12","93","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-13","88","57"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-14","95","52"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-15","89","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-16","87","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-17","91","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-18","91","54"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-19","93","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-20","89","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-21","88","52"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-22","90","53"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-23","90","55"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-24","91","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-25","93","56"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-26","98","55"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-27","94","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-28","91","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-29","89","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-30","89","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-07-31","92","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-01","92","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-02","90","57"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-03","91","52"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-04","95","57"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-05","95","56"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-06","92","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-07","96","58"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-08","88","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-09","88","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-10","95","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-11","96","57"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-12","95","55"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-13","94","53"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-14","85","52"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-15","85","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-16","83","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-17","87","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-18","95","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-19","94","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-20","88","45"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-21","84","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-22","79","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-23","75","54"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-24","78","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-25","83","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-26","77","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-27","74","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-28","75","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-29","77","53"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-30","77","45"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-08-31","81","57"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-01","84","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-02","81","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-03","88","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-04","83","50"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-05","85","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-06","72","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-07","82","41"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-08","90","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-09","91","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-10","90","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-11","90","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-12","85","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-13","72","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-14","78","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-15","75","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-16","76","43"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-17","78","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-18","77","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-19","77","41"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-20","85","44"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-21","89","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-22","88","45"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-23","84","43"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-24","83","43"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-25","87","44"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-26","86","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-27","90","41"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-28","90","45"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-29","73","47"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-09-30","76","54"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-01","77","49"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-02","78","53"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-03","81","54"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-04","79","51"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-05","73","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-06","77","52"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-07","80","60"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-08","84","56"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-09","84","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-10","80","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-11","71","44"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-12","77","41"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-13","84","41"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-14","82","41"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-15","79","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-16","83","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-17","83","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-18","71","45"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-19","77","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-20","82","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-21","75","43"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-22","72","48"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-23","72","40"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-24","69","45"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-25","71","46"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-26","78","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-27","82","44"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-28","81","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-29","80","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-30","73","39"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-10-31","76","39"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-02","60","30"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-03","57","33"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-04","54","38"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-05","53","39"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-06","56","39"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-07","60","31"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-08","58","32"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-09","57","32"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-10","58","34"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-11","57","29"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-12","58","34"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-13","61","32"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-14","58","33"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-15","64","36"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-16","58","39"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-17","61","38"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-18","59","37"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-19","63","37"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-20","59","38"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-21","53","40"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-22","55","34"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-23","56","35"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-24","55","33"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-25","59","36"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-26","60","34"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-27","58","38"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-28","63","42"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-29","60","27"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-30","56","27"
"USC00045378","MARTINEZ WATER PLANT, CA US","2018-12-31","59","31"
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-01",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-02",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-03",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-04",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-05",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-06",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-07",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-08",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-09",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-10",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-11",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-12",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-15",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-16",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-17",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-18",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-19",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-20",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-21",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-22",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-23",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-24",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-25",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-26",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-27",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-28",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-29",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-30",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-01-31",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-01",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-02",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-05",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-06",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-07",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-08",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-09",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-10",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-11",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-12",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-13",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-14",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-15",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-16",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-17",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-18",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-19",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-20",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-21",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-22",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-23",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-24",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-25",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-26",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-27",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-02-28",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-01",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-02",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-03",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-04",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-05",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-06",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-07",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-08",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-09",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-10",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-11",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-12",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-13",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-14",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-15",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-16",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-17",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-18",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-19",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-20",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-21",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-22",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-23",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-24",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-25",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-26",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-27",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-28",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-29",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-30",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-03-31",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-01",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-02",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-03",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-04",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-05",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-06",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-07",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-08",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-09",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-10",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-11",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-12",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-13",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-16",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-17",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-18",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-19",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-20",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-21",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-22",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-23",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-26",,
"US1CAAL0007","FREMONT 2.6 ESE, CA US","2018-04-29",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-01",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-02",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-03",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-04",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-05",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-06",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-07",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-08",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-09",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-10",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-11",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-12",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-13",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-16",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-17",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-18",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-19",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-20",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-21",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-22",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-23",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-24",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-25",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-26",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-28",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-30",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-01-31",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-01",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-02",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-03",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-04",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-05",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-07",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-08",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-09",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-11",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-13",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-14",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-16",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-17",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-18",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-19",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-20",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-21",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-23",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-24",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-25",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-26",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-02-28",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-01",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-02",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-03",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-04",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-05",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-07",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-08",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-09",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-11",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-12",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-13",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-14",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-15",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-16",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-17",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-18",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-19",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-20",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-21",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-22",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-23",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-26",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-27",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-29",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-03-31",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-01",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-02",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-03",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-04",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-05",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-06",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-07",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-08",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-09",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-10",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-11",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-12",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-15",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-16",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-17",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-19",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-20",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-21",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-22",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-23",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-25",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-26",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-27",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-28",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-04-30",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-05-02",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-05-03",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-05-04",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-05-06",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-05-07",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-05-08",,
"US1CAMR0024","SAN RAFAEL 4.6 NW, CA US","2018-05-09",,
